epoch;acc;loss;val_acc;val_loss
0;0.951675413495;0.142161463877;0.942964305417;0.145983718873
1;0.952290902902;0.136851191355;0.943715587676;0.150057789785
2;0.952365329684;0.136878091986;0.942999747979;0.14461149885
3;0.952361390647;0.136827056354;0.945299676254;0.148152931614
4;0.952328705434;0.137190789021;0.944043389522;0.149585221299
5;0.952366906809;0.138161632947;0.944897455773;0.144982105531
6;0.952395651447;0.138269862933;0.940887628391;0.148363677735
